Year,City,State,City & State,Month,Date,Total Sales,Total Value,Median Price,Total Listings,Months to Sell All
2012,Port Arthur,Texas,"Port Arthur, TX",September,2012-09-01,60,6405682,90000,612,10.5
2012,Port Arthur,Texas,"Port Arthur, TX",October,2012-10-01,74,9408275,115600,595,9.8
2012,Port Arthur,Texas,"Port Arthur, TX",November,2012-11-01,57,7263351,115700,595,9.6
2012,Port Arthur,Texas,"Port Arthur, TX",December,2012-12-01,53,6576855,99000,561,9
2012,San Angelo,Texas,"San Angelo, TX",January,2012-01-01,66,7933049,108600,473,4.9
2012,San Angelo,Texas,"San Angelo, TX",February,2012-02-01,83,11402885,119300,493,5.1
2012,San Angelo,Texas,"San Angelo, TX",March,2012-03-01,121,15463123,111700,474,4.8
2012,San Angelo,Texas,"San Angelo, TX",April,2012-04-01,122,17549018,120000,484,4.8
2012,San Angelo,Texas,"San Angelo, TX",May,2012-05-01,123,19184807,131300,NA,NA
2012,San Angelo,Texas,"San Angelo, TX",June,2012-06-01,118,16733685,116200,497,4.9
2012,San Angelo,Texas,"San Angelo, TX",July,2012-07-01,143,21740688,133600,481,4.5
2012,San Angelo,Texas,"San Angelo, TX",August,2012-08-01,145,20565990,132400,542,5
2012,San Angelo,Texas,"San Angelo, TX",September,2012-09-01,83,11331250,118300,513,4.9
2012,San Angelo,Texas,"San Angelo, TX",October,2012-10-01,119,19019037,133000,483,4.4
2012,San Angelo,Texas,"San Angelo, TX",November,2012-11-01,121,18043817,143900,478,4.3
2012,San Angelo,Texas,"San Angelo, TX",December,2012-12-01,130,17115122,123300,433,3.8
2012,San Antonio,Texas,"San Antonio, TX",January,2012-01-01,1042,183471954,142100,10400,6.7
2012,San Antonio,Texas,"San Antonio, TX",February,2012-02-01,1316,240879768,150200,10486,6.7
2012,San Antonio,Texas,"San Antonio, TX",March,2012-03-01,1695,312831976,157200,10618,6.8
2012,San Antonio,Texas,"San Antonio, TX",April,2012-04-01,1698,325553748,156900,10977,6.9
2012,San Antonio,Texas,"San Antonio, TX",May,2012-05-01,1948,382613654,160400,11063,7
2012,San Antonio,Texas,"San Antonio, TX",June,2012-06-01,2112,439461614,169700,11031,6.9
2012,San Antonio,Texas,"San Antonio, TX",July,2012-07-01,1950,379996619,163200,10938,6.8
2012,San Antonio,Texas,"San Antonio, TX",August,2012-08-01,2146,418840356,160400,10477,6.4
2012,San Antonio,Texas,"San Antonio, TX",September,2012-09-01,1740,333975240,157200,10148,6.1
2012,San Antonio,Texas,"San Antonio, TX",October,2012-10-01,1707,331573545,157800,9828,5.9
2012,San Antonio,Texas,"San Antonio, TX",November,2012-11-01,1626,313453812,160800,9429,5.5
2012,San Antonio,Texas,"San Antonio, TX",December,2012-12-01,1585,305454501,159500,8801,5.1
2012,San Marcos,Texas,"San Marcos, TX",January,2012-01-01,12,1966487,150000,151,8.1
2012,San Marcos,Texas,"San Marcos, TX",February,2012-02-01,15,2435211,147500,132,7
2012,San Marcos,Texas,"San Marcos, TX",March,2012-03-01,14,2790440,168000,156,8.2
2012,San Marcos,Texas,"San Marcos, TX",April,2012-04-01,16,3045000,170000,163,8.5
2012,San Marcos,Texas,"San Marcos, TX",May,2012-05-01,24,3966129,140000,157,8.4
2012,San Marcos,Texas,"San Marcos, TX",June,2012-06-01,38,5942623,134300,163,8.9
2012,San Marcos,Texas,"San Marcos, TX",July,2012-07-01,20,3224100,160000,154,8.8
2012,San Marcos,Texas,"San Marcos, TX",August,2012-08-01,20,3359663,153300,159,9.4
2012,San Marcos,Texas,"San Marcos, TX",September,2012-09-01,18,3193000,160000,155,9
2012,San Marcos,Texas,"San Marcos, TX",October,2012-10-01,11,1989450,170000,140,8
2012,San Marcos,Texas,"San Marcos, TX",November,2012-11-01,16,3017225,160000,129,7.2
2012,San Marcos,Texas,"San Marcos, TX",December,2012-12-01,18,3277800,170000,115,6.2
2012,Sherman-Denison,Texas,"Sherman-Denison, TX",January,2012-01-01,72,8613374,85000,781,8.7
2012,Sherman-Denison,Texas,"Sherman-Denison, TX",February,2012-02-01,72,8548128,88900,804,8.9
2012,Sherman-Denison,Texas,"Sherman-Denison, TX",March,2012-03-01,106,11805916,95000,830,9.2
2012,Sherman-Denison,Texas,"Sherman-Denison, TX",April,2012-04-01,85,9746652,85000,849,9.5
2012,Sherman-Denison,Texas,"Sherman-Denison, TX",May,2012-05-01,98,14304220,120000,882,9.9
2012,Sherman-Denison,Texas,"Sherman-Denison, TX",June,2012-06-01,97,14123128,102000,847,9.8
2012,Sherman-Denison,Texas,"Sherman-Denison, TX",July,2012-07-01,110,12775681,88800,863,9.8
2012,Sherman-Denison,Texas,"Sherman-Denison, TX",August,2012-08-01,127,14979510,93800,847,9.3
2012,Sherman-Denison,Texas,"Sherman-Denison, TX",September,2012-09-01,93,11526141,96100,835,9.2
2012,Sherman-Denison,Texas,"Sherman-Denison, TX",October,2012-10-01,110,15120600,114300,815,8.7
2012,Sherman-Denison,Texas,"Sherman-Denison, TX",November,2012-11-01,105,13100384,99400,760,7.9
2012,Sherman-Denison,Texas,"Sherman-Denison, TX",December,2012-12-01,93,12521188,93600,693,7.1
2012,South Padre Island,Texas,"South Padre Island, TX",January,2012-01-01,12,2670350,250000,808,39.3
2012,South Padre Island,Texas,"South Padre Island, TX",February,2012-02-01,23,5373000,206200,742,34.6
2012,South Padre Island,Texas,"South Padre Island, TX",March,2012-03-01,22,4405075,160000,731,34.4
2012,South Padre Island,Texas,"South Padre Island, TX",April,2012-04-01,32,9251810,210000,750,35.4
2012,South Padre Island,Texas,"South Padre Island, TX",May,2012-05-01,37,7029500,147500,758,34.6
2012,South Padre Island,Texas,"South Padre Island, TX",June,2012-06-01,26,8095500,180000,755,33.6
2012,South Padre Island,Texas,"South Padre Island, TX",July,2012-07-01,27,5707370,190000,750,32.6
2012,South Padre Island,Texas,"South Padre Island, TX",August,2012-08-01,38,8355800,150000,717,29.8
2012,South Padre Island,Texas,"South Padre Island, TX",September,2012-09-01,24,6319141,175000,698,29
2012,South Padre Island,Texas,"South Padre Island, TX",October,2012-10-01,24,5397152,170000,733,29.6
2012,South Padre Island,Texas,"South Padre Island, TX",November,2012-11-01,22,4958198,200000,735,29.2
2012,South Padre Island,Texas,"South Padre Island, TX",December,2012-12-01,25,6163000,190000,675,26
2012,Temple-Belton,Texas,"Temple-Belton, TX",January,2012-01-01,106,14645505,124000,1108,8.5
2012,Temple-Belton,Texas,"Temple-Belton, TX",February,2012-02-01,111,14873091,127500,1125,8.5
2012,Temple-Belton,Texas,"Temple-Belton, TX",March,2012-03-01,132,19606029,134700,1135,8.5
2012,Temple-Belton,Texas,"Temple-Belton, TX",April,2012-04-01,140,19794244,125300,1144,8.5
2012,Temple-Belton,Texas,"Temple-Belton, TX",May,2012-05-01,188,29401590,138300,1150,8.4
2012,Temple-Belton,Texas,"Temple-Belton, TX",June,2012-06-01,175,26355628,134600,1131,8.4
2012,Temple-Belton,Texas,"Temple-Belton, TX",July,2012-07-01,153,22132923,124200,1089,8.1
2012,Temple-Belton,Texas,"Temple-Belton, TX",August,2012-08-01,144,20616386,127000,1091,8.2
2012,Temple-Belton,Texas,"Temple-Belton, TX",September,2012-09-01,129,18584043,119300,1038,7.7
2012,Temple-Belton,Texas,"Temple-Belton, TX",October,2012-10-01,148,21442090,124200,1042,7.6
2012,Temple-Belton,Texas,"Temple-Belton, TX",November,2012-11-01,116,15863132,118600,999,7.2
2012,Temple-Belton,Texas,"Temple-Belton, TX",December,2012-12-01,125,19030701,132900,933,6.7
2012,Texarkana,Texas,"Texarkana, TX",January,2012-01-01,50,5202793,92000,660,9
2012,Texarkana,Texas,"Texarkana, TX",February,2012-02-01,78,7525140,81400,619,8.2
2012,Texarkana,Texas,"Texarkana, TX",March,2012-03-01,66,8301273,105000,619,8.4
2012,Texarkana,Texas,"Texarkana, TX",April,2012-04-01,79,10887299,108800,638,8.6
2012,Texarkana,Texas,"Texarkana, TX",May,2012-05-01,68,8542940,103300,683,9
2012,Texarkana,Texas,"Texarkana, TX",June,2012-06-01,88,10809212,108600,703,9.3
2012,Texarkana,Texas,"Texarkana, TX",July,2012-07-01,79,10242370,111700,720,9.7
2012,Texarkana,Texas,"Texarkana, TX",August,2012-08-01,84,9890000,110000,NA,NA
2012,Texarkana,Texas,"Texarkana, TX",September,2012-09-01,57,6317154,101700,723,10
2012,Texarkana,Texas,"Texarkana, TX",October,2012-10-01,99,11520000,108800,676,9.1
2012,Texarkana,Texas,"Texarkana, TX",November,2012-11-01,75,8815000,102500,666,9
2012,Texarkana,Texas,"Texarkana, TX",December,2012-12-01,72,8150000,107300,NA,NA
2012,Tyler,Texas,"Tyler, TX",January,2012-01-01,169,25386301,124200,2811,11.7
2012,Tyler,Texas,"Tyler, TX",February,2012-02-01,225,34806097,134400,2857,11.7
2012,Tyler,Texas,"Tyler, TX",March,2012-03-01,271,44021718,135700,2868,11.6
2012,Tyler,Texas,"Tyler, TX",April,2012-04-01,253,37960764,129200,2940,11.9
2012,Tyler,Texas,"Tyler, TX",May,2012-05-01,289,53199789,137600,2981,12
2012,Tyler,Texas,"Tyler, TX",June,2012-06-01,302,55913145,148100,3041,12.3
2012,Tyler,Texas,"Tyler, TX",July,2012-07-01,322,57387570,152100,3072,12.2
2012,Tyler,Texas,"Tyler, TX",August,2012-08-01,317,53674423,144600,3042,12
2012,Tyler,Texas,"Tyler, TX",September,2012-09-01,281,48480560,144000,2953,11.6
2012,Tyler,Texas,"Tyler, TX",October,2012-10-01,289,46695832,136300,2897,11.1
2012,Tyler,Texas,"Tyler, TX",November,2012-11-01,210,33632539,144800,2830,10.9
2012,Tyler,Texas,"Tyler, TX",December,2012-12-01,234,36965077,140000,2633,10
2012,Victoria,Texas,"Victoria, TX",January,2012-01-01,43,6241694,129000,247,3.5
2012,Victoria,Texas,"Victoria, TX",February,2012-02-01,72,11753919,135000,247,3.4
2012,Victoria,Texas,"Victoria, TX",March,2012-03-01,70,9403776,133300,247,3.4
2012,Victoria,Texas,"Victoria, TX",April,2012-04-01,89,14163933,143300,275,3.7
2012,Victoria,Texas,"Victoria, TX",May,2012-05-01,77,14244995,156200,306,4.1
2012,Victoria,Texas,"Victoria, TX",June,2012-06-01,68,12364024,153300,311,4.2
2012,Victoria,Texas,"Victoria, TX",July,2012-07-01,83,14096742,144300,311,4.2
2012,Victoria,Texas,"Victoria, TX",August,2012-08-01,88,15780405,160000,300,4.1
2012,Victoria,Texas,"Victoria, TX",September,2012-09-01,88,14831289,145000,296,4
2012,Victoria,Texas,"Victoria, TX",October,2012-10-01,62,10525666,156000,304,4.1
2012,Victoria,Texas,"Victoria, TX",November,2012-11-01,73,12715374,152500,292,4
2012,Victoria,Texas,"Victoria, TX",December,2012-12-01,65,12354015,156200,257,3.5
2012,Waco,Texas,"Waco, TX",January,2012-01-01,117,14686776,103800,1459,9.2
2012,Waco,Texas,"Waco, TX",February,2012-02-01,125,15985500,109000,1437,9
2012,Waco,Texas,"Waco, TX",March,2012-03-01,172,24196616,126900,1434,8.9
2012,Waco,Texas,"Waco, TX",April,2012-04-01,183,24229749,118800,1460,9.1
2012,Waco,Texas,"Waco, TX",May,2012-05-01,202,29047600,130000,1534,9.5
2012,Waco,Texas,"Waco, TX",June,2012-06-01,194,29890744,127100,1558,9.6
2012,Waco,Texas,"Waco, TX",July,2012-07-01,221,33004582,135800,1531,9.3
2012,Waco,Texas,"Waco, TX",August,2012-08-01,240,35788080,133300,1492,8.8
2012,Waco,Texas,"Waco, TX",September,2012-09-01,187,25125133,126500,1464,8.5
2012,Waco,Texas,"Waco, TX",October,2012-10-01,184,27137424,130800,1479,8.4
2012,Waco,Texas,"Waco, TX",November,2012-11-01,172,22823024,122500,1439,8
2012,Waco,Texas,"Waco, TX",December,2012-12-01,163,21802065,131200,1353,7.5
2012,Wichita Falls,Texas,"Wichita Falls, TX",January,2012-01-01,105,10273784,82100,859,7.9
2012,Wichita Falls,Texas,"Wichita Falls, TX",February,2012-02-01,90,10697020,105000,861,7.9
2012,Wichita Falls,Texas,"Wichita Falls, TX",March,2012-03-01,116,13104199,97500,887,8.1
2012,Wichita Falls,Texas,"Wichita Falls, TX",April,2012-04-01,125,13875861,93000,907,8.2
2012,Wichita Falls,Texas,"Wichita Falls, TX",May,2012-05-01,102,12451050,97500,914,8.5
2012,Wichita Falls,Texas,"Wichita Falls, TX",June,2012-06-01,130,17792964,116500,934,8.5
2012,Wichita Falls,Texas,"Wichita Falls, TX",July,2012-07-01,132,16166316,116000,941,8.6
2012,Wichita Falls,Texas,"Wichita Falls, TX",August,2012-08-01,123,14002825,102300,933,8.6
2012,Wichita Falls,Texas,"Wichita Falls, TX",September,2012-09-01,95,11791892,108300,931,8.7
2012,Wichita Falls,Texas,"Wichita Falls, TX",October,2012-10-01,97,9695019,87000,907,8.4
2012,Wichita Falls,Texas,"Wichita Falls, TX",November,2012-11-01,119,17125962,118800,877,8
2012,Wichita Falls,Texas,"Wichita Falls, TX",December,2012-12-01,115,11820103,87500,801,7.1
2013,Abilene,Texas,"Abilene, TX",January,2013-01-01,114,15794494,125300,966,5.7
2013,Abilene,Texas,"Abilene, TX",February,2013-02-01,140,16552641,94400,943,5.6
2013,Abilene,Texas,"Abilene, TX",March,2013-03-01,164,19609711,102500,958,5.7
2013,Abilene,Texas,"Abilene, TX",April,2013-04-01,213,27261796,113700,948,5.5
2013,Abilene,Texas,"Abilene, TX",May,2013-05-01,225,31901380,130000,923,5.3
2013,Abilene,Texas,"Abilene, TX",June,2013-06-01,209,29454125,127300,960,5.5
2013,Abilene,Texas,"Abilene, TX",July,2013-07-01,218,32547446,140000,969,5.4
2013,Abilene,Texas,"Abilene, TX",August,2013-08-01,236,30777727,120000,976,5.4
2013,Abilene,Texas,"Abilene, TX",September,2013-09-01,195,26237106,127500,985,5.4
2013,Abilene,Texas,"Abilene, TX",October,2013-10-01,167,21781187,119000,993,5.5
2013,Abilene,Texas,"Abilene, TX",November,2013-11-01,145,19950273,113200,946,5.2
2013,Abilene,Texas,"Abilene, TX",December,2013-12-01,145,18412418,104700,938,5.2
2013,Amarillo,Texas,"Amarillo, TX",January,2013-01-01,187,26444725,115000,1215,4.9
2013,Amarillo,Texas,"Amarillo, TX",February,2013-02-01,175,26609836,127700,1184,4.8
2013,Amarillo,Texas,"Amarillo, TX",March,2013-03-01,252,38218836,126200,1130,4.5
2013,Amarillo,Texas,"Amarillo, TX",April,2013-04-01,302,46774790,138900,1209,4.8
2013,Amarillo,Texas,"Amarillo, TX",May,2013-05-01,304,47772765,137900,1346,5.2
2013,Amarillo,Texas,"Amarillo, TX",June,2013-06-01,275,45613832,145100,1366,5.4
2013,Amarillo,Texas,"Amarillo, TX",July,2013-07-01,308,50658875,149700,1374,5.3
2013,Amarillo,Texas,"Amarillo, TX",August,2013-08-01,287,48385038,145600,1385,5.4
2013,Amarillo,Texas,"Amarillo, TX",September,2013-09-01,257,42851137,139700,1367,5.4
2013,Amarillo,Texas,"Amarillo, TX",October,2013-10-01,256,42109011,143700,1296,5.1
2013,Amarillo,Texas,"Amarillo, TX",November,2013-11-01,209,35271731,132400,1229,4.9
2013,Amarillo,Texas,"Amarillo, TX",December,2013-12-01,245,40478351,142200,1146,4.5
2013,Arlington,Texas,"Arlington, TX",January,2013-01-01,295,40923056,123100,900,2.5
2013,Arlington,Texas,"Arlington, TX",February,2013-02-01,331,49451110,131600,932,2.5
2013,Arlington,Texas,"Arlington, TX",March,2013-03-01,403,61396575,132700,916,2.5
2013,Arlington,Texas,"Arlington, TX",April,2013-04-01,427,70573419,146700,888,2.4
2013,Arlington,Texas,"Arlington, TX",May,2013-05-01,554,94991902,146500,921,2.4
2013,Arlington,Texas,"Arlington, TX",June,2013-06-01,453,75310230,149200,1000,2.5
2013,Arlington,Texas,"Arlington, TX",July,2013-07-01,500,86350211,150200,1053,2.7
2013,Arlington,Texas,"Arlington, TX",August,2013-08-01,500,84920259,149600,1042,2.6
2013,Arlington,Texas,"Arlington, TX",September,2013-09-01,440,73848120,144800,954,2.3
2013,Arlington,Texas,"Arlington, TX",October,2013-10-01,439,75115808,144400,910,2.2
2013,Arlington,Texas,"Arlington, TX",November,2013-11-01,328,52294361,143800,824,2
2013,Arlington,Texas,"Arlington, TX",December,2013-12-01,395,64868680,144600,771,1.8
2013,Austin,Texas,"Austin, TX",January,2013-01-01,1566,402135669,199200,5548,2.6
2013,Austin,Texas,"Austin, TX",February,2013-02-01,1795,468527290,206800,5752,2.6
2013,Austin,Texas,"Austin, TX",March,2013-03-01,2384,661274904,217100,5848,2.6
2013,Austin,Texas,"Austin, TX",April,2013-04-01,2692,820141712,227300,6121,2.7
2013,Austin,Texas,"Austin, TX",May,2013-05-01,3182,944924177,228100,6424,2.8
2013,Austin,Texas,"Austin, TX",June,2013-06-01,2970,880058970,234100,6724,2.9
2013,Austin,Texas,"Austin, TX",July,2013-07-01,3376,993168216,227900,6721,2.8
2013,Austin,Texas,"Austin, TX",August,2013-08-01,3318,931481472,218800,6706,2.7
2013,Austin,Texas,"Austin, TX",September,2013-09-01,2544,725959392,224000,6569,2.6
2013,Austin,Texas,"Austin, TX",October,2013-10-01,2350,648747783,218300,6114,2.4
2013,Austin,Texas,"Austin, TX",November,2013-11-01,2045,594534652,217900,5668,2.2
2013,Austin,Texas,"Austin, TX",December,2013-12-01,2214,647915760,226600,5047,2
2013,Bay Area,Texas,"Bay Area, TX",January,2013-01-01,374,63231908,142400,2652,5.2
2013,Bay Area,Texas,"Bay Area, TX",February,2013-02-01,449,85906613,156200,2747,5.3
2013,Bay Area,Texas,"Bay Area, TX",March,2013-03-01,539,103674964,159800,2794,5.4
2013,Bay Area,Texas,"Bay Area, TX",April,2013-04-01,604,118849609,165200,2779,5.2
2013,Bay Area,Texas,"Bay Area, TX",May,2013-05-01,767,157533832,170300,2769,5.1
2013,Bay Area,Texas,"Bay Area, TX",June,2013-06-01,706,153326108,177900,2790,5.1
2013,Bay Area,Texas,"Bay Area, TX",July,2013-07-01,773,164924265,173200,2829,5
2013,Bay Area,Texas,"Bay Area, TX",August,2013-08-01,737,158463475,175000,2792,4.9
2013,Bay Area,Texas,"Bay Area, TX",September,2013-09-01,593,119642217,169500,2773,4.8
2013,Bay Area,Texas,"Bay Area, TX",October,2013-10-01,589,121201992,167100,2728,4.6
2013,Bay Area,Texas,"Bay Area, TX",November,2013-11-01,461,89314560,163800,2598,4.4
2013,Bay Area,Texas,"Bay Area, TX",December,2013-12-01,567,120716894,170500,2417,4.1
2013,Beaumont,Texas,"Beaumont, TX",January,2013-01-01,159,23028515,126100,1581,9
2013,Beaumont,Texas,"Beaumont, TX",February,2013-02-01,140,20341632,130000,1620,9.2
2013,Beaumont,Texas,"Beaumont, TX",March,2013-03-01,170,25551327,121200,1567,8.9
2013,Beaumont,Texas,"Beaumont, TX",April,2013-04-01,198,29432968,131400,1696,9.5
2013,Beaumont,Texas,"Beaumont, TX",May,2013-05-01,246,37279685,134200,1659,9.1
2013,Beaumont,Texas,"Beaumont, TX",June,2013-06-01,232,36275117,134100,1675,9
2013,Beaumont,Texas,"Beaumont, TX",July,2013-07-01,206,30817961,128200,1708,9
2013,Beaumont,Texas,"Beaumont, TX",August,2013-08-01,273,42027963,135000,1675,8.7
2013,Beaumont,Texas,"Beaumont, TX",September,2013-09-01,213,34359319,147000,1681,8.6
2013,Beaumont,Texas,"Beaumont, TX",October,2013-10-01,188,25685677,121100,1655,8.5
2013,Beaumont,Texas,"Beaumont, TX",November,2013-11-01,177,26371036,140500,1624,8.3
2013,Beaumont,Texas,"Beaumont, TX",December,2013-12-01,212,32538192,140000,1534,7.6
2013,Brazoria County,Texas,"Brazoria County, TX",January,2013-01-01,66,8288129,126200,521,5.5
2013,Brazoria County,Texas,"Brazoria County, TX",February,2013-02-01,80,10824392,125700,518,5.4
2013,Brazoria County,Texas,"Brazoria County, TX",March,2013-03-01,94,13488119,123300,492,5.2
2013,Brazoria County,Texas,"Brazoria County, TX",April,2013-04-01,123,17983086,135300,462,4.8
2013,Brazoria County,Texas,"Brazoria County, TX",May,2013-05-01,123,18948518,137200,468,4.8
2013,Brazoria County,Texas,"Brazoria County, TX",June,2013-06-01,125,20162420,148500,515,5.2
2013,Brazoria County,Texas,"Brazoria County, TX",July,2013-07-01,109,17176340,139400,497,5
2013,Brazoria County,Texas,"Brazoria County, TX",August,2013-08-01,124,22019827,134700,522,5.2
2013,Brazoria County,Texas,"Brazoria County, TX",September,2013-09-01,108,18432380,155000,453,4.5
2013,Brazoria County,Texas,"Brazoria County, TX",October,2013-10-01,72,10522088,118600,456,4.6
2013,Brazoria County,Texas,"Brazoria County, TX",November,2013-11-01,83,12686494,135700,447,4.5
2013,Brazoria County,Texas,"Brazoria County, TX",December,2013-12-01,68,9850020,132000,428,4.4
2013,Brownsville,Texas,"Brownsville, TX",January,2013-01-01,59,6731346,101400,835,13.7
2013,Brownsville,Texas,"Brownsville, TX",February,2013-02-01,50,5488160,92000,816,13.5
2013,Brownsville,Texas,"Brownsville, TX",March,2013-03-01,67,8004982,100900,809,12.6
2013,Brownsville,Texas,"Brownsville, TX",April,2013-04-01,69,10085188,88300,832,13.3
2013,Brownsville,Texas,"Brownsville, TX",May,2013-05-01,74,9577111,116700,800,12.8
2013,Brownsville,Texas,"Brownsville, TX",June,2013-06-01,88,10367770,100000,827,12.7
2013,Brownsville,Texas,"Brownsville, TX",July,2013-07-01,67,8501702,89600,831,12.7
2013,Brownsville,Texas,"Brownsville, TX",August,2013-08-01,74,10201100,104400,837,12.8
2013,Brownsville,Texas,"Brownsville, TX",September,2013-09-01,57,7170871,93800,820,12.6
2013,Brownsville,Texas,"Brownsville, TX",October,2013-10-01,62,7339800,100000,840,13.1
2013,Brownsville,Texas,"Brownsville, TX",November,2013-11-01,38,4824930,108000,859,13.4
2013,Brownsville,Texas,"Brownsville, TX",December,2013-12-01,69,10672980,120900,790,12.2
2013,Bryan-College Station,Texas,"Bryan-College Station, TX",January,2013-01-01,141,26961175,155500,1486,7.5
2013,Bryan-College Station,Texas,"Bryan-College Station, TX",February,2013-02-01,125,18976762,146900,1599,8
2013,Bryan-College Station,Texas,"Bryan-College Station, TX",March,2013-03-01,187,33859431,161000,1750,8.7
2013,Bryan-College Station,Texas,"Bryan-College Station, TX",April,2013-04-01,267,51056250,158200,1680,8.1
2013,Bryan-College Station,Texas,"Bryan-College Station, TX",May,2013-05-01,341,68161256,161200,1581,7.4
2013,Bryan-College Station,Texas,"Bryan-College Station, TX",June,2013-06-01,357,69643093,163700,1462,6.7
